Data_Referencia,Codi_Pais,Nom_Pais,Nombre_Vols
2024-02-03,19,Suècia,5
2024-02-03,20,Emirats Àrabs Units,6
2024-02-03,21,Txèquia,6
2024-02-03,22,Hongria,6
2024-02-03,23,Qatar,6
2024-02-03,26,Algèria,4
2024-02-04,1,Espanya,239
2024-02-04,2,Itàlia,91
2024-02-04,3,Regne Unit,78
2024-02-04,4,França,64
2024-02-04,5,Alemanya,57
2024-02-04,6,Portugal,35
2024-02-04,7,Països Baixos,34
2024-02-04,8,Suïssa,22
2024-02-04,9,Bèlgica,14
2024-02-04,10,Marroc,18
2024-02-04,11,Estats Units,10
2024-02-04,12,Àustria,10
2024-02-04,13,Irlanda,16
2024-02-04,14,Polònia,14
2024-02-04,15,Turquia,13
2024-02-04,16,Dinamarca,12
2024-02-04,17,Romania,10
2024-02-04,18,Grècia,6
2024-02-04,19,Suècia,4
2024-02-04,20,Emirats Àrabs Units,6
2024-02-04,21,Txèquia,6
2024-02-04,22,Hongria,8
2024-02-04,23,Qatar,6
2024-02-04,25,Noruega,2
2024-02-04,26,Algèria,4
2024-02-05,1,Espanya,239
2024-02-05,2,Itàlia,92
2024-02-05,3,Regne Unit,78
2024-02-05,4,França,58
2024-02-05,5,Alemanya,57
2024-02-05,6,Portugal,36
2024-02-05,7,Països Baixos,34
2024-02-05,8,Suïssa,22
2024-02-05,9,Bèlgica,23
2024-02-05,10,Marroc,18
2024-02-05,11,Estats Units,10
2024-02-05,12,Àustria,12
2024-02-05,13,Irlanda,8
2024-02-05,14,Polònia,14
2024-02-05,15,Turquia,11
2024-02-05,16,Dinamarca,7
2024-02-05,17,Romania,2
2024-02-05,18,Grècia,6
2024-02-05,19,Suècia,6
2024-02-05,20,Emirats Àrabs Units,6
2024-02-05,21,Txèquia,6
2024-02-05,22,Hongria,6
2024-02-05,23,Qatar,6
2024-02-05,25,Noruega,2
2024-02-05,26,Algèria,4
2024-02-06,1,Espanya,206
2024-02-06,2,Itàlia,79
2024-02-06,3,Regne Unit,59
2024-02-06,4,França,37
2024-02-06,5,Alemanya,55
2024-02-06,6,Portugal,31
2024-02-06,7,Països Baixos,26
2024-02-06,8,Suïssa,16
2024-02-06,9,Bèlgica,20
2024-02-06,10,Marroc,14
2024-02-06,11,Estats Units,10
2024-02-06,12,Àustria,7
2024-02-06,13,Irlanda,10
2024-02-06,14,Polònia,12
2024-02-06,15,Turquia,9
2024-02-06,16,Dinamarca,4
2024-02-06,17,Romania,6
2024-02-06,18,Grècia,4
2024-02-06,19,Suècia,2
2024-02-06,20,Emirats Àrabs Units,6
2024-02-06,21,Txèquia,4
2024-02-06,22,Hongria,4
2024-02-06,23,Qatar,6
2024-02-06,26,Algèria,4
2024-02-07,1,Espanya,226
2024-02-07,2,Itàlia,72
2024-02-07,3,Regne Unit,62
2024-02-07,4,França,43
2024-02-07,5,Alemanya,30
2024-02-07,6,Portugal,32
2024-02-07,7,Països Baixos,22
2024-02-07,8,Suïssa,18
2024-02-07,9,Bèlgica,20
2024-02-07,10,Marroc,12
2024-02-07,11,Estats Units,10
2024-02-07,12,Àustria,6
2024-02-07,13,Irlanda,10
2024-02-07,14,Polònia,14
2024-02-07,15,Turquia,13
2024-02-07,16,Dinamarca,4
2024-02-07,17,Romania,8
2024-02-07,18,Grècia,8
2024-02-07,19,Suècia,2
2024-02-07,20,Emirats Àrabs Units,6
2024-02-07,21,Txèquia,6
2024-02-07,22,Hongria,6
2024-02-07,23,Qatar,7
2024-02-07,26,Algèria,4
2024-02-08,1,Espanya,222
2024-02-08,2,Itàlia,93
2024-02-08,3,Regne Unit,76
2024-02-08,4,França,51
2024-02-08,5,Alemanya,57
2024-02-08,6,Portugal,33
2024-02-08,7,Països Baixos,36
2024-02-08,8,Suïssa,25
2024-02-08,9,Bèlgica,20
2024-02-08,10,Marroc,10
2024-02-08,11,Estats Units,11
2024-02-08,12,Àustria,10
2024-02-08,13,Irlanda,10
2024-02-08,14,Polònia,16
2024-02-08,15,Turquia,9
2024-02-08,16,Dinamarca,8
2024-02-08,17,Romania,6
2024-02-08,18,Grècia,6
2024-02-08,19,Suècia,4
2024-02-08,20,Emirats Àrabs Units,6
2024-02-08,21,Txèquia,7
2024-02-08,22,Hongria,6
2024-02-08,23,Qatar,6
2024-02-08,25,Noruega,2
2024-02-08,26,Algèria,4
2024-02-09,1,Espanya,251
2024-02-09,2,Itàlia,99
2024-02-09,3,Regne Unit,91
2024-02-09,4,França,68
2024-02-09,5,Alemanya,58
2024-02-09,6,Portugal,42
2024-02-09,7,Països Baixos,32
2024-02-09,8,Suïssa,23
2024-02-09,9,Bèlgica,20
2024-02-09,10,Marroc,17
2024-02-09,11,Estats Units,12
2024-02-09,12,Àustria,15
2024-02-09,13,Irlanda,12
2024-02-09,14,Polònia,18
2024-02-09,15,Turquia,12
2024-02-09,16,Dinamarca,10
2024-02-09,17,Romania,2
2024-02-09,18,Grècia,4
2024-02-09,19,Suècia,8
2024-02-09,20,Emirats Àrabs Units,6
2024-02-09,21,Txèquia,9
2024-02-09,22,Hongria,6
2024-02-09,23,Qatar,6
2024-02-09,25,Noruega,2
2024-02-09,26,Algèria,4
2024-02-10,1,Espanya,206
2024-02-10,2,Itàlia,94
2024-02-10,3,Regne Unit,71
2024-02-10,4,França,43
2024-02-10,5,Alemanya,53
2024-02-10,6,Portugal,37
2024-02-10,7,Països Baixos,28
2024-02-10,8,Suïssa,20
2024-02-10,9,Bèlgica,14
2024-02-10,10,Marroc,22
2024-02-10,11,Estats Units,10
2024-02-10,12,Àustria,10
2024-02-10,13,Irlanda,10
2024-02-10,14,Polònia,13
2024-02-10,15,Turquia,9
2024-02-10,16,Dinamarca,4
2024-02-10,17,Romania,6
2024-02-10,18,Grècia,8
2024-02-10,19,Suècia,4
2024-02-10,20,Emirats Àrabs Units,6
2024-02-10,21,Txèquia,6
2024-02-10,22,Hongria,6
2024-02-10,23,Qatar,6
2024-02-10,26,Algèria,4
2024-02-11,1,Espanya,224
2024-02-11,2,Itàlia,89
2024-02-11,3,Regne Unit,81
2024-02-11,4,França,64
2024-02-11,5,Alemanya,57
2024-02-11,6,Portugal,38
2024-02-11,7,Països Baixos,34
2024-02-11,8,Suïssa,24
2024-02-11,9,Bèlgica,16
2024-02-11,10,Marroc,17
2024-02-11,11,Estats Units,8
2024-02-11,12,Àustria,10
2024-02-11,13,Irlanda,14
2024-02-11,14,Polònia,14
2024-02-11,15,Turquia,14
2024-02-11,16,Dinamarca,14
2024-02-11,17,Romania,10
2024-02-11,18,Grècia,6
2024-02-11,19,Suècia,4
2024-02-11,20,Emirats Àrabs Units,6
2024-02-11,21,Txèquia,9
2024-02-11,22,Hongria,8
2024-02-11,23,Qatar,7
2024-02-11,25,Noruega,2
2024-02-11,26,Algèria,4
2024-02-12,1,Espanya,232
2024-02-12,2,Itàlia,97
2024-02-12,3,Regne Unit,90
2024-02-12,4,França,67
2024-02-12,5,Alemanya,64
2024-02-12,6,Portugal,36
2024-02-12,7,Països Baixos,34
2024-02-12,8,Suïssa,25
2024-02-12,9,Bèlgica,24
2024-02-12,10,Marroc,19
2024-02-12,11,Estats Units,9
2024-02-12,12,Àustria,12
2024-02-12,13,Irlanda,11
2024-02-12,14,Polònia,14
2024-02-12,15,Turquia,11
2024-02-12,16,Dinamarca,6
2024-02-12,17,Romania,2
2024-02-12,18,Grècia,6
2024-02-12,19,Suècia,8
2024-02-12,20,Emirats Àrabs Units,6
2024-02-12,21,Txèquia,6
2024-02-12,22,Hongria,6
2024-02-12,23,Qatar,6
2024-02-12,25,Noruega,2
2024-02-12,26,Algèria,4
2024-02-13,1,Espanya,219
2024-02-13,2,Itàlia,85
2024-02-13,3,Regne Unit,56
2024-02-13,4,França,44
2024-02-13,5,Alemanya,60
2024-02-13,6,Portugal,33
2024-02-13,7,Països Baixos,22
2024-02-13,8,Suïssa,17
2024-02-13,9,Bèlgica,19
2024-02-13,10,Marroc,12
2024-02-13,11,Estats Units,9
2024-02-13,12,Àustria,6
2024-02-13,13,Irlanda,10
2024-02-13,14,Polònia,12
2024-02-13,15,Turquia,9
2024-02-13,16,Dinamarca,7
2024-02-13,17,Romania,6
2024-02-13,18,Grècia,2
2024-02-13,19,Suècia,2
2024-02-13,20,Emirats Àrabs Units,6
2024-02-13,21,Txèquia,4
2024-02-13,22,Hongria,4
2024-02-13,23,Qatar,6
2024-02-13,26,Algèria,4
2024-02-14,1,Espanya,222
2024-02-14,2,Itàlia,80
2024-02-14,3,Regne Unit,68
2024-02-14,4,França,53
2024-02-14,5,Alemanya,55
2024-02-14,6,Portugal,35
2024-02-14,7,Països Baixos,28
2024-02-14,8,Suïssa,18
2024-02-14,9,Bèlgica,23
2024-02-14,10,Marroc,13
2024-02-14,11,Estats Units,10
2024-02-14,12,Àustria,6
2024-02-14,13,Irlanda,10
2024-02-14,14,Polònia,14
2024-02-14,15,Turquia,13
2024-02-14,16,Dinamarca,4
2024-02-14,17,Romania,8
2024-02-14,18,Grècia,6
2024-02-14,19,Suècia,2
2024-02-14,20,Emirats Àrabs Units,6
2024-02-14,21,Txèquia,6
2024-02-14,22,Hongria,6
2024-02-14,23,Qatar,7
2024-02-14,25,Noruega,1
2024-02-14,26,Algèria,4
2024-02-15,1,Espanya,229
2024-02-15,2,Itàlia,93
2024-02-15,3,Regne Unit,74
2024-02-15,4,França,61
2024-02-15,5,Alemanya,61
2024-02-15,6,Portugal,35
2024-02-15,7,Països Baixos,34
2024-02-15,8,Suïssa,20
2024-02-15,9,Bèlgica,20
2024-02-15,10,Marroc,10
2024-02-15,11,Estats Units,11
2024-02-15,12,Àustria,10
2024-02-15,13,Irlanda,12
2024-02-15,14,Polònia,18
2024-02-15,15,Turquia,9
2024-02-15,16,Dinamarca,9
2024-02-15,17,Romania,6
2024-02-15,18,Grècia,6
2024-02-15,19,Suècia,4
2024-02-15,20,Emirats Àrabs Units,6
2024-02-15,21,Txèquia,6
2024-02-15,22,Hongria,6
2024-02-15,23,Qatar,6
2024-02-15,25,Noruega,2
2024-02-15,26,Algèria,4
2024-02-16,1,Espanya,241
2024-02-16,2,Itàlia,108
2024-02-16,3,Regne Unit,86
2024-02-16,4,França,76
2024-02-16,5,Alemanya,65
2024-02-16,6,Portugal,42
2024-02-16,7,Països Baixos,35
2024-02-16,8,Suïssa,28
2024-02-16,9,Bèlgica,20
2024-02-16,10,Marroc,17
2024-02-16,11,Estats Units,15
2024-02-16,12,Àustria,14
2024-02-16,13,Irlanda,12
2024-02-16,14,Polònia,18
2024-02-16,15,Turquia,12
2024-02-16,16,Dinamarca,10
2024-02-16,17,Romania,4
2024-02-16,18,Grècia,4
2024-02-16,19,Suècia,10
2024-02-16,20,Emirats Àrabs Units,6
2024-02-16,21,Txèquia,8
2024-02-16,22,Hongria,6
2024-02-16,23,Qatar,6
2024-02-16,25,Noruega,2
2024-02-16,26,Algèria,4
2024-02-17,1,Espanya,206
2024-02-17,2,Itàlia,90
2024-02-17,3,Regne Unit,67
2024-02-17,4,França,53
2024-02-17,5,Alemanya,50
2024-02-17,6,Portugal,36
2024-02-17,7,Països Baixos,27
2024-02-17,8,Suïssa,21
2024-02-17,9,Bèlgica,14
2024-02-17,10,Marroc,21
2024-02-17,11,Estats Units,14
2024-02-17,12,Àustria,10
2024-02-17,13,Irlanda,10
2024-02-17,14,Polònia,12
2024-02-17,15,Turquia,10
2024-02-17,16,Dinamarca,6
2024-02-17,17,Romania,6
2024-02-17,18,Grècia,8
2024-02-17,19,Suècia,4
2024-02-17,20,Emirats Àrabs Units,6
2024-02-17,21,Txèquia,6
2024-02-17,22,Hongria,6
2024-02-17,23,Qatar,6
2024-02-17,25,Noruega,1
2024-02-17,26,Algèria,4
2024-02-18,1,Espanya,227
2024-02-18,2,Itàlia,96
2024-02-18,3,Regne Unit,82
2024-02-18,4,França,78
2024-02-18,5,Alemanya,59
2024-02-18,6,Portugal,39
2024-02-18,7,Països Baixos,35
2024-02-18,8,Suïssa,23
2024-02-18,9,Bèlgica,16
2024-02-18,10,Marroc,17
2024-02-18,11,Estats Units,16
2024-02-18,12,Àustria,11
2024-02-18,13,Irlanda,14
2024-02-18,14,Polònia,14
2024-02-18,15,Turquia,12
2024-02-18,16,Dinamarca,12
2024-02-18,17,Romania,10
2024-02-18,18,Grècia,7
2024-02-18,19,Suècia,4
2024-02-18,20,Emirats Àrabs Units,6
2024-02-18,21,Txèquia,8
2024-02-18,22,Hongria,8
2024-02-18,23,Qatar,6
2024-02-18,25,Noruega,4
2024-02-18,26,Algèria,4
2024-02-19,1,Espanya,248
2024-02-19,2,Itàlia,97
2024-02-19,3,Regne Unit,89
2024-02-19,4,França,80
2024-02-19,5,Alemanya,62
2024-02-19,6,Portugal,37
2024-02-19,7,Països Baixos,32
2024-02-19,8,Suïssa,25
2024-02-19,9,Bèlgica,22
2024-02-19,10,Marroc,19
2024-02-19,11,Estats Units,14
2024-02-19,12,Àustria,13
2024-02-19,13,Irlanda,11
2024-02-19,14,Polònia,14
2024-02-19,15,Turquia,11
2024-02-19,16,Dinamarca,8
2024-02-19,17,Romania,4
2024-02-19,18,Grècia,6
2024-02-19,19,Suècia,10
2024-02-19,20,Emirats Àrabs Units,6
2024-02-19,21,Txèquia,6
2024-02-19,22,Hongria,6
2024-02-19,23,Qatar,6
2024-02-19,25,Noruega,2
2024-02-19,26,Algèria,4
2024-02-20,1,Espanya,222
2024-02-20,2,Itàlia,84
2024-02-20,3,Regne Unit,54
2024-02-20,4,França,49
2024-02-20,5,Alemanya,41
2024-02-20,6,Portugal,34
2024-02-20,7,Països Baixos,28
2024-02-20,8,Suïssa,17
2024-02-20,9,Bèlgica,20
2024-02-20,10,Marroc,15
2024-02-20,11,Estats Units,11
2024-02-20,12,Àustria,8
2024-02-20,13,Irlanda,10
2024-02-20,14,Polònia,12
2024-02-20,15,Turquia,9
2024-02-20,16,Dinamarca,6
2024-02-20,17,Romania,6
2024-02-20,18,Grècia,4
2024-02-20,19,Suècia,2
2024-02-20,20,Emirats Àrabs Units,7
2024-02-20,21,Txèquia,4
2024-02-20,22,Hongria,4
2024-02-20,23,Qatar,6
2024-02-20,25,Noruega,4
2024-02-20,26,Algèria,4
2024-02-21,1,Espanya,228
2024-02-21,2,Itàlia,80
2024-02-21,3,Regne Unit,64
2024-02-21,4,França,66
2024-02-21,5,Alemanya,50
2024-02-21,6,Portugal,38
2024-02-21,7,Països Baixos,29
2024-02-21,8,Suïssa,19
2024-02-21,9,Bèlgica,20
2024-02-21,10,Marroc,12
2024-02-21,11,Estats Units,11
2024-02-21,12,Àustria,6
2024-02-21,13,Irlanda,10
2024-02-21,14,Polònia,14
2024-02-21,15,Turquia,13
2024-02-21,16,Dinamarca,4
2024-02-21,17,Romania,8
2024-02-21,18,Grècia,6
2024-02-21,19,Suècia,2
2024-02-21,20,Emirats Àrabs Units,6
2024-02-21,21,Txèquia,8
2024-02-21,22,Hongria,6
2024-02-21,23,Qatar,6
2024-02-21,25,Noruega,2
2024-02-21,26,Algèria,4
2024-02-22,1,Espanya,234
2024-02-22,2,Itàlia,99
2024-02-22,3,Regne Unit,75
2024-02-22,4,França,67
2024-02-22,5,Alemanya,64
2024-02-22,6,Portugal,33
2024-02-22,7,Països Baixos,35
2024-02-22,8,Suïssa,23
2024-02-22,9,Bèlgica,20
2024-02-22,10,Marroc,10
2024-02-22,11,Estats Units,15
2024-02-22,12,Àustria,10
2024-02-22,13,Irlanda,12
2024-02-22,14,Polònia,16
2024-02-22,15,Turquia,9
2024-02-22,16,Dinamarca,10
2024-02-22,17,Romania,6
2024-02-22,18,Grècia,6
2024-02-22,19,Suècia,7
2024-02-22,20,Emirats Àrabs Units,6
2024-02-22,21,Txèquia,7
2024-02-22,22,Hongria,6
2024-02-22,23,Qatar,6
2024-02-22,25,Noruega,2
2024-02-22,26,Algèria,4
2024-02-23,1,Espanya,253
2024-02-23,2,Itàlia,105
2024-02-23,3,Regne Unit,90
2024-02-23,4,França,77
2024-02-23,5,Alemanya,63
2024-02-23,6,Portugal,44
2024-02-23,7,Països Baixos,36
2024-02-23,8,Suïssa,24
2024-02-23,9,Bèlgica,20
2024-02-23,10,Marroc,19
2024-02-23,11,Estats Units,16
2024-02-23,12,Àustria,15
2024-02-23,13,Irlanda,12
2024-02-23,14,Polònia,19
2024-02-23,15,Turquia,11
2024-02-23,16,Dinamarca,10
2024-02-23,17,Romania,4
2024-02-23,18,Grècia,4
2024-02-23,19,Suècia,10
2024-02-23,20,Emirats Àrabs Units,6
2024-02-23,21,Txèquia,8
2024-02-23,22,Hongria,6
2024-02-23,23,Qatar,6
2024-02-23,25,Noruega,4
2024-02-23,26,Algèria,4
2024-02-24,1,Espanya,208
2024-02-24,2,Itàlia,90
2024-02-24,3,Regne Unit,66
2024-02-24,4,França,53
2024-02-24,5,Alemanya,53
2024-02-24,6,Portugal,35
2024-02-24,7,Països Baixos,29
2024-02-24,8,Suïssa,19
2024-02-24,9,Bèlgica,14
2024-02-24,10,Marroc,19
2024-02-24,11,Estats Units,18
2024-02-24,12,Àustria,10
2024-02-24,13,Irlanda,10
2024-02-24,14,Polònia,11
2024-02-24,15,Turquia,9
2024-02-24,16,Dinamarca,5
2024-02-24,17,Romania,5
2024-02-24,18,Grècia,8
2024-02-24,19,Suècia,5
2024-02-24,20,Emirats Àrabs Units,7
2024-02-24,21,Txèquia,6
2024-02-24,22,Hongria,6
2024-02-24,23,Qatar,6
2024-02-24,25,Noruega,2
2024-02-24,26,Algèria,4
2024-02-25,1,Espanya,232
2024-02-25,2,Itàlia,96
2024-02-25,3,Regne Unit,88
2024-02-25,4,França,82
2024-02-25,5,Alemanya,58
2024-02-25,6,Portugal,38
2024-02-25,7,Països Baixos,35
2024-02-25,8,Suïssa,27
2024-02-25,9,Bèlgica,18
2024-02-25,10,Marroc,17
2024-02-25,11,Estats Units,22
2024-02-25,12,Àustria,10
2024-02-25,13,Irlanda,14
2024-02-25,14,Polònia,15
2024-02-25,15,Turquia,13
2024-02-25,16,Dinamarca,12
2024-02-25,17,Romania,10
2024-02-25,18,Grècia,6
2024-02-25,19,Suècia,7
2024-02-25,20,Emirats Àrabs Units,7
2024-02-25,21,Txèquia,8
2024-02-25,22,Hongria,8
2024-02-25,23,Qatar,6
2024-02-25,25,Noruega,4
2024-02-25,26,Algèria,4
2024-02-26,1,Espanya,252
2024-02-26,2,Itàlia,95
2024-02-26,3,Regne Unit,97
2024-02-26,4,França,81
2024-02-26,5,Alemanya,63
2024-02-26,6,Portugal,39
2024-02-26,7,Països Baixos,34
2024-02-26,8,Suïssa,24
2024-02-26,9,Bèlgica,22
2024-02-26,10,Marroc,21
2024-02-26,11,Estats Units,19
2024-02-26,12,Àustria,12
2024-02-26,13,Irlanda,10
2024-02-26,14,Polònia,14
2024-02-26,15,Turquia,11
2024-02-26,16,Dinamarca,8
2024-02-26,17,Romania,4
2024-02-26,18,Grècia,8
2024-02-26,19,Suècia,10
2024-02-26,20,Emirats Àrabs Units,7
2024-02-26,21,Txèquia,6
2024-02-26,22,Hongria,6
2024-02-26,23,Qatar,6
2024-02-26,25,Noruega,2
2024-02-26,26,Algèria,4
2024-02-27,1,Espanya,267
2024-02-27,2,Itàlia,92
2024-02-27,3,Regne Unit,65
2024-02-27,4,França,53
2024-02-27,5,Alemanya,59
2024-02-27,6,Portugal,34
2024-02-27,7,Països Baixos,31
2024-02-27,8,Suïssa,18
2024-02-27,9,Bèlgica,21
2024-02-27,10,Marroc,15
2024-02-27,11,Estats Units,17
2024-02-27,12,Àustria,8
2024-02-27,13,Irlanda,11
2024-02-27,14,Polònia,13
2024-02-27,15,Turquia,9
2024-02-27,16,Dinamarca,7
2024-02-27,17,Romania,7
2024-02-27,18,Grècia,4
2024-02-27,19,Suècia,4
2024-02-27,20,Emirats Àrabs Units,6
2024-02-27,21,Txèquia,5
2024-02-27,22,Hongria,4
2024-02-27,23,Qatar,6
2024-02-27,25,Noruega,2
2024-02-27,26,Algèria,4
2024-02-28,1,Espanya,256
2024-02-28,2,Itàlia,85
2024-02-28,3,Regne Unit,66
2024-02-28,4,França,68
2024-02-28,5,Alemanya,57
2024-02-28,6,Portugal,34
2024-02-28,7,Països Baixos,28
2024-02-28,8,Suïssa,23
2024-02-28,9,Bèlgica,19
2024-02-28,10,Marroc,16
2024-02-28,11,Estats Units,17
2024-02-28,12,Àustria,9
2024-02-28,13,Irlanda,10
2024-02-28,14,Polònia,14
2024-02-28,15,Turquia,13
2024-02-28,16,Dinamarca,6
2024-02-28,17,Romania,8
2024-02-28,18,Grècia,6
2024-02-28,19,Suècia,8
2024-02-28,20,Emirats Àrabs Units,6
2024-02-28,21,Txèquia,8
2024-02-28,22,Hongria,6
2024-02-28,23,Qatar,5
2024-02-28,25,Noruega,4
2024-02-28,26,Algèria,4
2024-02-29,1,Espanya,248
2024-02-29,2,Itàlia,100
2024-02-29,3,Regne Unit,76
2024-02-29,4,França,68
2024-02-29,5,Alemanya,67
2024-02-29,6,Portugal,34
2024-02-29,7,Països Baixos,34
2024-02-29,8,Suïssa,23
2024-02-29,9,Bèlgica,20
2024-02-29,10,Marroc,10
2024-02-29,11,Estats Units,19
2024-02-29,12,Àustria,10
2024-02-29,13,Irlanda,12
2024-02-29,14,Polònia,18
2024-02-29,15,Turquia,11
2024-02-29,16,Dinamarca,10
2024-02-29,17,Romania,6
2024-02-29,18,Grècia,6
2024-02-29,19,Suècia,6
2024-02-29,20,Emirats Àrabs Units,7
2024-02-29,21,Txèquia,6
2024-02-29,22,Hongria,6
2024-02-29,23,Qatar,6
2024-02-29,25,Noruega,2
2024-02-29,26,Algèria,4
2024-03-01,1,Espanya,261
2024-03-01,2,Itàlia,108
2024-03-01,3,Regne Unit,87
2024-03-01,4,França,84
2024-03-01,5,Alemanya,65
2024-03-01,6,Portugal,42
2024-03-01,7,Països Baixos,33
2024-03-01,8,Suïssa,26
2024-03-01,9,Bèlgica,18
2024-03-01,10,Marroc,18
2024-03-01,11,Estats Units,19
2024-03-01,12,Àustria,12
2024-03-01,13,Irlanda,12
2024-03-01,14,Polònia,19
2024-03-01,15,Turquia,11
2024-03-01,16,Dinamarca,10
2024-03-01,17,Romania,4
2024-03-01,18,Grècia,7
2024-03-01,19,Suècia,10
2024-03-01,20,Emirats Àrabs Units,6
2024-03-01,21,Txèquia,8
2024-03-01,22,Hongria,6
2024-03-01,23,Qatar,8
2024-03-01,25,Noruega,4
2024-03-01,26,Algèria,4
2024-03-02,1,Espanya,223
2024-03-02,2,Itàlia,91
2024-03-02,3,Regne Unit,68
2024-03-02,4,França,55
2024-03-02,5,Alemanya,55
2024-03-02,6,Portugal,34
2024-03-02,7,Països Baixos,30
2024-03-02,8,Suïssa,21
2024-03-02,9,Bèlgica,14
2024-03-02,10,Marroc,22
2024-03-02,11,Estats Units,18
2024-03-02,12,Àustria,11
2024-03-02,13,Irlanda,8
2024-03-02,14,Polònia,12
2024-03-02,15,Turquia,9
2024-03-02,16,Dinamarca,4
2024-03-02,17,Romania,6
2024-03-02,18,Grècia,6
2024-03-02,19,Suècia,7
2024-03-02,20,Emirats Àrabs Units,6
2024-03-02,21,Txèquia,6
2024-03-02,22,Hongria,6
2024-03-02,23,Qatar,6
2024-03-02,25,Noruega,2
2024-03-02,26,Algèria,4
2024-03-03,1,Espanya,243
2024-03-03,2,Itàlia,93
2024-03-03,3,Regne Unit,80
2024-03-03,4,França,77
2024-03-03,5,Alemanya,58
2024-03-03,6,Portugal,38
2024-03-03,7,Països Baixos,35
2024-03-03,8,Suïssa,27
2024-03-03,9,Bèlgica,18
2024-03-03,10,Marroc,18
2024-03-03,11,Estats Units,18
2024-03-03,12,Àustria,12
2024-03-03,13,Irlanda,14
2024-03-03,14,Polònia,14
2024-03-03,15,Turquia,14
2024-03-03,16,Dinamarca,15
2024-03-03,17,Romania,10
2024-03-03,18,Grècia,6
2024-03-03,19,Suècia,6
2024-03-03,20,Emirats Àrabs Units,6
2024-03-03,21,Txèquia,9
2024-03-03,22,Hongria,9
2024-03-03,23,Qatar,8
2024-03-03,25,Noruega,4
2024-03-03,26,Algèria,4
2024-03-04,1,Espanya,257
2024-03-04,2,Itàlia,97
2024-03-04,3,Regne Unit,87
2024-03-04,4,França,78
2024-03-04,5,Alemanya,68
2024-03-04,6,Portugal,35
2024-03-04,7,Països Baixos,34
2024-03-04,8,Suïssa,24
2024-03-04,9,Bèlgica,24
2024-03-04,10,Marroc,19
2024-03-04,11,Estats Units,15
2024-03-04,12,Àustria,15
2024-03-04,13,Irlanda,10
2024-03-04,14,Polònia,16
2024-03-04,15,Turquia,11
2024-03-04,16,Dinamarca,8
2024-03-04,17,Romania,4
2024-03-04,18,Grècia,9
2024-03-04,19,Suècia,12
2024-03-04,20,Emirats Àrabs Units,6
2024-03-04,21,Txèquia,6
2024-03-04,22,Hongria,8
2024-03-04,23,Qatar,6
2024-03-04,25,Noruega,2
2024-03-04,26,Algèria,4
2024-03-05,1,Espanya,230
2024-03-05,2,Itàlia,88
2024-03-05,3,Regne Unit,56
2024-03-05,4,França,51
2024-03-05,5,Alemanya,65
2024-03-05,6,Portugal,36
2024-03-05,7,Països Baixos,26
2024-03-05,8,Suïssa,19
2024-03-05,9,Bèlgica,21
2024-03-05,10,Marroc,12
2024-03-05,11,Estats Units,14
2024-03-05,12,Àustria,6
2024-03-05,13,Irlanda,9
2024-03-05,14,Polònia,14
2024-03-05,15,Turquia,9
2024-03-05,16,Dinamarca,6
2024-03-05,17,Romania,7
2024-03-05,18,Grècia,5
2024-03-05,19,Suècia,4
2024-03-05,20,Emirats Àrabs Units,6
2024-03-05,21,Txèquia,4
2024-03-05,22,Hongria,4
2024-03-05,23,Qatar,6
2024-03-05,25,Noruega,2
2024-03-05,26,Algèria,4
2024-03-06,1,Espanya,243
2024-03-06,2,Itàlia,83
2024-03-06,3,Regne Unit,64
2024-03-06,4,França,67
2024-03-06,5,Alemanya,61
2024-03-06,6,Portugal,36
2024-03-06,7,Països Baixos,29
2024-03-06,8,Suïssa,22
2024-03-06,9,Bèlgica,22
2024-03-06,10,Marroc,14
2024-03-06,11,Estats Units,15
2024-03-06,12,Àustria,8
2024-03-06,13,Irlanda,10
2024-03-06,14,Polònia,14
2024-03-06,15,Turquia,13
2024-03-06,16,Dinamarca,4
2024-03-06,17,Romania,8
2024-03-06,18,Grècia,8
2024-03-06,19,Suècia,4
2024-03-06,20,Emirats Àrabs Units,6
2024-03-06,21,Txèquia,9
2024-03-06,22,Hongria,7
2024-03-06,23,Qatar,6
2024-03-06,25,Noruega,2
2024-03-06,26,Algèria,4
2024-03-07,1,Espanya,242
2024-03-07,2,Itàlia,93
2024-03-07,3,Regne Unit,77
2024-03-07,4,França,73
2024-03-07,5,Alemanya,43
2024-03-07,6,Portugal,34
2024-03-07,7,Països Baixos,34
2024-03-07,8,Suïssa,22
2024-03-07,9,Bèlgica,22
2024-03-07,10,Marroc,10
2024-03-07,11,Estats Units,17
2024-03-07,12,Àustria,11
2024-03-07,13,Irlanda,12
2024-03-07,14,Polònia,17
2024-03-07,15,Turquia,9
2024-03-07,16,Dinamarca,10
2024-03-07,17,Romania,6
2024-03-07,18,Grècia,6
2024-03-07,19,Suècia,6
2024-03-07,20,Emirats Àrabs Units,6
2024-03-07,21,Txèquia,6
2024-03-07,22,Hongria,6
2024-03-07,23,Qatar,6
2024-03-07,25,Noruega,4
2024-03-07,26,Algèria,4
2024-03-08,1,Espanya,265
2024-03-08,2,Itàlia,108
2024-03-08,3,Regne Unit,85
2024-03-08,4,França,81
2024-03-08,5,Alemanya,46
2024-03-08,6,Portugal,39
2024-03-08,7,Països Baixos,33
2024-03-08,8,Suïssa,24
2024-03-08,9,Bèlgica,19
2024-03-08,10,Marroc,19
